Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
829	0.323281	171	0.742690	3.906342	829	0.323281	0.395000	0.394822	
828	0.328502	172	0.831395	3.906342	828	0.328502	0.415000	0.394885	
834	0.291367	166	0.807229	3.906342	834	0.291367	0.377000	0.394829	
833	0.289316	167	0.850299	3.906342	833	0.289316	0.383000	0.394792	
825	0.290909	175	0.777143	3.906342	825	0.290909	0.376000	0.394733	
841	0.318668	159	0.773585	3.906342	841	0.318668	0.391000	0.394722	
838	0.310263	162	0.839506	3.906342	838	0.310263	0.396000	0.394725	
837	0.302270	163	0.846626	3.906342	837	0.302270	0.391000	0.394714	
837	0.322581	163	0.840491	3.906342	837	0.322581	0.407000	0.394752	
840	0.310714	160	0.856250	3.906342	840	0.310714	0.398000	0.394762	
838	0.315036	162	0.802469	3.906342	838	0.315036	0.394000	0.394760	
832	0.324519	168	0.827381	3.906342	832	0.324519	0.409000	0.394803	
840	0.340476	160	0.837500	3.906342	840	0.340476	0.420000	0.394880	
856	0.310748	144	0.750000	3.906342	856	0.310748	0.374000	0.394816	
859	0.294529	141	0.858156	3.906342	859	0.294529	0.374000	0.394753	
844	0.322275	156	0.775641	3.906342	844	0.322275	0.393000	0.394748	
853	0.315358	147	0.863946	3.906342	853	0.315358	0.396000	0.394752	
846	0.327423	154	0.831169	3.906342	846	0.327423	0.405000	0.394783	
850	0.261176	150	0.886667	3.906342	850	0.261176	0.355000	0.394663	
844	0.328199	156	0.762821	3.906342	844	0.328199	0.396000	0.394667	
833	0.338535	167	0.748503	3.906342	833	0.338535	0.407000	0.394704	
841	0.291320	159	0.798742	3.906342	841	0.291320	0.372000	0.394637	
847	0.332940	153	0.764706	3.906342	847	0.332940	0.399000	0.394650	
856	0.348131	144	0.791667	3.906342	856	0.348131	0.412000	0.394701	
823	0.336574	177	0.864407	3.906342	823	0.336574	0.430000	0.394805	
813	0.341943	187	0.812834	3.906342	813	0.341943	0.430000	0.394908	
824	0.331311	176	0.909091	3.906342	824	0.331311	0.433000	0.395019	
836	0.287081	164	0.841463	3.906342	836	0.287081	0.378000	0.394970	
841	0.328181	159	0.805031	3.906342	841	0.328181	0.404000	0.394996	
827	0.308343	173	0.838150	3.906342	827	0.308343	0.400000	0.395010	
827	0.284160	173	0.768786	3.906342	827	0.284160	0.368000	0.394932	
806	0.306452	194	0.819588	3.906342	806	0.306452	0.406000	0.394964	
809	0.317676	191	0.853403	3.906342	809	0.317676	0.420000	0.395036	
822	0.289538	178	0.792135	3.906342	822	0.289538	0.379000	0.394990	
824	0.275485	176	0.778409	3.906342	824	0.275485	0.364000	0.394902	
817	0.328029	183	0.808743	3.906342	817	0.328029	0.416000	0.394962	
835	0.305389	165	0.860606	3.906342	835	0.305389	0.397000	0.394968	
832	0.304087	168	0.761905	3.906342	832	0.304087	0.381000	0.394928	
821	0.274056	179	0.793296	3.906342	821	0.274056	0.367000	0.394849	
834	0.302158	166	0.837349	3.906342	834	0.302158	0.391000	0.394838	
842	0.300475	158	0.841772	3.906342	842	0.300475	0.386000	0.394813	
830	0.315663	170	0.764706	3.906342	830	0.315663	0.392000	0.394806	
835	0.301796	165	0.800000	3.906342	835	0.301796	0.384000	0.394775	
837	0.332139	163	0.815951	3.906342	837	0.332139	0.411000	0.394821	
833	0.330132	167	0.856287	3.906342	833	0.330132	0.418000	0.394885	
839	0.296782	161	0.838509	3.906342	839	0.296782	0.384000	0.394855	
837	0.299881	163	0.791411	3.906342	837	0.299881	0.380000	0.394814	
832	0.306490	168	0.773810	3.906342	832	0.306490	0.385000	0.394787	
842	0.279097	158	0.810127	3.906342	842	0.279097	0.363000	0.394699	
827	0.350665	173	0.739884	3.906342	827	0.350665	0.418000	0.394763	
831	0.338147	169	0.869822	3.906342	831	0.338147	0.428000	0.394854	
