Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1840406959
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
1336000	-9.185283	401	14.185043	22.668542	0.452483	0.547517	0.665423	0.334577	0.101888	0.898112	
1337000	-7.333864	348	4.508682	7.106734	0.120626	0.879374	--	--	0.006423	0.993577	
1338000	-7.598597	367	7.702508	6.522283	0.270024	0.729976	--	--	0.015412	0.984588	
1339000	-8.350815	401	2.844162	7.670825	0.073672	0.926328	0.779084	0.220916	0.003430	0.996570	
1340000	-12.584970	450	27.165805	3.675407	0.476649	0.523351	0.971683	0.028317	0.251791	0.748209	
1341000	-8.139923	490	5.536886	8.449730	0.243958	0.756042	0.648424	0.351576	0.017067	0.982933	
1342000	-8.185528	9	3.045325	3.124137	0.076864	0.923136	--	--	0.003030	0.996970	
1343000	-7.867364	234	7.553721	8.538446	0.301896	0.698104	--	--	0.011614	0.988386	
1344000	-8.087345	191	12.503377	9.714727	0.297669	0.702331	0.733822	0.266178	0.020403	0.979597	
1345000	-9.777816	211	18.484830	2.671103	0.530365	0.469635	0.992023	0.007977	0.133621	0.866379	
1346000	-8.677259	441	14.759775	10.222207	0.429360	0.570640	0.977759	0.022241	0.069155	0.930845	
1347000	-8.412479	211	2.346239	5.237778	0.073136	0.926864	0.908885	0.091115	0.003729	0.996271	
1348000	-8.290015	493	1.596117	2.125308	0.026861	0.973139	0.975701	0.024299	0.001691	0.998309	
1349000	-7.618243	326	3.753709	5.347441	0.076577	0.923423	--	--	0.001402	0.998598	
1350000	-8.588099	156	12.176139	2.384948	0.447492	0.552508	0.999433	0.000567	0.078590	0.921410	
1351000	-8.329438	458	7.742939	2.088393	0.356806	0.643194	0.998035	0.001965	0.015572	0.984428	
1352000	-7.918895	462	3.386641	2.528322	0.072435	0.927565	--	--	0.007250	0.992750	
1353000	-9.842392	58	8.813468	0.355388	0.845129	0.154871	0.996358	0.003642	0.023218	0.976782	
1354000	-8.876802	216	4.457311	10.194668	0.196099	0.803901	0.941586	0.058414	0.004635	0.995365	
1355000	-7.545764	287	6.466046	4.489790	0.204466	0.795534	--	--	0.018854	0.981146	
1356000	-8.488408	281	4.481806	11.780669	0.121531	0.878469	0.895675	0.104325	0.009012	0.990988	
1357000	-8.268793	149	2.160216	4.571964	0.017083	0.982917	0.949573	0.050427	0.003699	0.996301	
1358000	-10.112155	229	23.996934	4.538389	0.468502	0.531498	0.916969	0.083031	0.049839	0.950161	
1359000	-9.175936	369	10.702548	22.694614	0.426781	0.573219	--	--	0.066999	0.933001	
1360000	-8.156744	440	6.290665	3.052987	0.267523	0.732477	0.951782	0.048218	0.020188	0.979812	
1361000	-9.865805	273	0.598762	2.481866	0.003890	0.996110	0.272768	0.727232	0.000163	0.999837	
1362000	-8.585833	262	18.999042	9.067404	0.464904	0.535096	--	--	0.110710	0.889290	
1363000	-8.691113	321	3.413460	1.091999	0.140674	0.859326	--	--	0.004032	0.995968	
1364000	-8.402868	296	8.032302	1.599692	0.348944	0.651056	--	--	0.012541	0.987459	
1365000	-7.907980	262	8.565351	11.431078	0.365561	0.634439	--	--	0.031050	0.968950	
1366000	-8.241811	460	15.210363	4.196093	0.448342	0.551658	--	--	0.065342	0.934658	
1367000	-7.984873	6	13.004881	9.301300	0.362306	0.637694	0.817796	0.182204	0.023541	0.976459	
1368000	-7.809753	360	5.509441	2.454319	0.157668	0.842332	0.997789	0.002211	0.009098	0.990902	
1369000	-8.702375	319	25.230071	19.615296	0.491842	0.508158	0.954854	0.045146	0.229760	0.770240	
1370000	-8.898161	453	11.991679	22.682507	0.404138	0.595862	0.687824	0.312176	0.054076	0.945924	
1371000	-9.040991	422	11.187066	2.054011	0.654217	0.345783	0.994180	0.005820	0.064408	0.935592	
1372000	-8.706948	477	3.972236	1.702883	0.239414	0.760586	0.992656	0.007344	0.009512	0.990488	
1373000	-7.963091	9	3.100310	4.816554	0.081881	0.918119	--	--	0.003243	0.996757	
1374000	-7.642421	32	9.458458	7.440126	0.349445	0.650555	--	--	0.025391	0.974609	
1375000	-8.170065	213	6.759792	5.008559	0.244671	0.755329	0.795464	0.204536	0.012904	0.987096	
1376000	-7.803209	241	1.875180	2.693834	0.026907	0.973093	0.993542	0.006458	0.004339	0.995661	
1377000	-8.408243	376	4.909204	10.021557	0.153636	0.846364	0.935995	0.064005	0.009221	0.990779	
1378000	-9.577915	314	6.170795	0.166535	0.815940	0.184060	0.999989	0.000011	0.019740	0.980260	
1379000	-12.600869	496	1.023993	0.198751	0.058507	0.941493	0.915642	0.084358	0.000669	0.999331	
1380000	-7.885186	113	4.036146	6.343340	0.105790	0.894210	0.969799	0.030201	0.006132	0.993868	
1381000	-8.509944	153	8.118527	2.848108	0.322248	0.677752	--	--	0.028232	0.971768	
1382000	-8.524431	192	7.677178	14.709121	0.386586	0.613414	--	--	0.023235	0.976765	
1383000	-8.803131	1	1.412483	1.846369	0.011887	0.988113	0.991993	0.008007	0.000886	0.999114	
1384000	-9.180746	87	1.165932	5.413679	0.008486	0.991514	0.893705	0.106295	0.000317	0.999683	
1385000	-7.437464	295	2.189531	7.213562	0.028155	0.971845	0.426732	0.573268	0.001571	0.998429	
1386000	-7.563447	373	8.236834	4.199818	0.299448	0.700552	--	--	0.024392	0.975608	
1387000	-8.037959	29	5.969922	7.719793	0.201331	0.798669	0.925253	0.074747	0.051636	0.948364	
1388000	-7.669359	346	8.891243	5.296953	0.309097	0.690903	0.871938	0.128062	0.042547	0.957453	
1389000	-8.170698	24	9.378131	5.539833	0.383422	0.616578	0.968300	0.031700	0.043168	0.956832	
1390000	-8.154659	2	7.061418	11.522807	0.335596	0.664404	0.910596	0.089404	0.058522	0.941478	
1391000	-8.459378	368	12.476467	3.596713	0.362513	0.637487	--	--	0.072381	0.927619	
1392000	-7.370698	89	8.029273	4.294045	0.328943	0.671057	--	--	0.028832	0.971168	
1393000	-7.518509	460	12.094508	7.944864	0.387441	0.612559	--	--	0.046935	0.953065	
1394000	-8.227653	466	2.075044	5.931196	0.048966	0.951034	0.897841	0.102159	0.000852	0.999148	
1395000	-9.362658	207	3.532399	0.548199	0.439793	0.560207	0.980048	0.019952	0.003534	0.996466	
1396000	-7.973028	173	2.459782	6.079319	0.050787	0.949213	0.723216	0.276784	0.002942	0.997058	
1397000	-12.374425	475	3.254297	29.441943	0.241382	0.758618	0.638298	0.361702	0.005224	0.994776	
1398000	-8.315508	389	1.593296	4.875608	0.008123	0.991877	0.966939	0.033061	0.000496	0.999504	
1399000	-6.915598	428	4.351336	4.344505	0.099394	0.900606	0.990692	0.009308	0.010175	0.989825	
1400000	-8.173653	394	4.902571	2.483048	0.183365	0.816635	--	--	0.009813	0.990187	
1401000	-7.720338	43	3.300468	2.445354	0.165688	0.834312	0.990977	0.009023	0.007381	0.992619	
1402000	-7.874963	346	9.693732	11.866458	0.357821	0.642179	0.763425	0.236575	0.056153	0.943847	
1403000	-9.067114	186	6.558957	17.234047	0.318147	0.681853	0.890713	0.109287	0.040752	0.959248	
1404000	-8.503968	344	1.280169	5.235954	0.010367	0.989633	0.466524	0.533476	0.000665	0.999335	
1405000	-7.804780	261	4.883741	3.235803	0.189437	0.810563	0.974801	0.025199	0.012083	0.987917	
1406000	-8.548229	103	3.789496	9.622073	0.139266	0.860734	--	--	0.017125	0.982875	
1407000	-8.323317	370	14.351838	12.694589	0.444117	0.555883	--	--	0.131622	0.868378	
1408000	-7.654246	125	2.500600	2.294378	0.070830	0.929170	--	--	0.000318	0.999682	
1409000	-7.780537	357	4.566924	10.537620	0.096876	0.903124	--	--	0.010432	0.989568	
1410000	-9.369277	314	4.786486	16.580158	0.285604	0.714396	0.915762	0.084238	0.017887	0.982113	
1411000	-7.889449	296	3.300786	2.214045	0.099032	0.900968	--	--	0.002284	0.997716	
1412000	-7.815267	447	7.189116	2.131818	0.218302	0.781698	0.960111	0.039889	0.020862	0.979138	
1413000	-7.805408	278	6.747934	13.455627	0.289523	0.710477	0.965086	0.034914	0.013301	0.986699	
1414000	-8.274519	63	5.850933	1.126801	0.285268	0.714732	0.998152	0.001848	0.011150	0.988850	
1415000	-7.727713	65	7.357366	5.772107	0.240388	0.759612	0.985339	0.014661	0.071467	0.928533	
1416000	-8.880576	245	22.371914	19.694105	0.478445	0.521555	0.774197	0.225803	0.185702	0.814298	
1417000	-7.921018	397	8.354213	3.973639	0.322011	0.677989	0.990376	0.009624	0.017051	0.982949	
1418000	-9.525954	346	0.502411	4.008613	0.002385	0.997615	0.382640	0.617360	0.000174	0.999826	
1419000	-8.284732	43	15.134276	7.440280	0.469545	0.530455	0.970595	0.029405	0.116498	0.883502	
1420000	-8.317165	170	14.337872	16.047900	0.434653	0.565347	--	--	0.063940	0.936060	
1421000	-7.154874	342	8.147691	5.240753	0.309220	0.690780	0.978370	0.021630	0.042569	0.957431	
1422000	-8.205644	455	5.852289	9.236735	0.271980	0.728020	--	--	0.011725	0.988275	
1423000	-7.974603	342	4.855554	11.054972	0.231412	0.768588	0.902186	0.097814	0.019817	0.980183	
1424000	-8.562466	240	14.264387	4.190440	0.382760	0.617240	0.935915	0.064085	0.065207	0.934793	
1425000	-7.767216	378	7.421342	9.964801	0.257179	0.742821	0.937632	0.062368	0.031094	0.968906	
1426000	-8.626658	273	15.873413	13.325685	0.454079	0.545921	0.578321	0.421679	0.087781	0.912219	
1427000	-7.784205	270	9.279449	3.565531	0.339104	0.660896	--	--	0.011033	0.988967	
1428000	-8.346354	36	13.442904	4.232649	0.418267	0.581733	--	--	0.031743	0.968257	
1429000	-8.222773	55	4.087252	9.995266	0.122602	0.877398	--	--	0.008080	0.991920	
1430000	-7.998753	239	3.007486	4.803449	0.108769	0.891231	0.987659	0.012341	0.002697	0.997303	
1431000	-7.227679	283	6.492388	6.509577	0.202620	0.797380	--	--	0.028615	0.971385	
1432000	-8.371247	475	12.070405	3.362776	0.371788	0.628212	0.994362	0.005638	0.036072	0.963928	
1433000	-8.344993	115	16.235169	7.639810	0.439770	0.560230	0.810025	0.189975	0.067675	0.932325	
1434000	-8.080158	161	8.704222	9.835512	0.370885	0.629115	--	--	0.045239	0.954761	
1435000	-7.891577	207	6.336607	1.969485	0.318043	0.681957	0.957652	0.042348	0.011022	0.988978	
1436000	-7.738453	475	10.018052	5.963577	0.310783	0.689217	0.981510	0.018490	0.027141	0.972859	
1437000	-9.487897	399	2.223881	1.856329	0.039062	0.960938	--	--	0.003669	0.996331	
1438000	-8.640078	436	13.972149	6.602014	0.451928	0.548072	--	--	0.080125	0.919875	
1439000	-7.996432	46	4.645547	2.293840	0.102674	0.897326	0.997561	0.002439	0.005258	0.994742	
1440000	-8.334817	440	3.609063	4.679476	0.122476	0.877524	0.879811	0.120189	0.007289	0.992711	
1441000	-7.409522	40	3.132390	3.739541	0.075824	0.924176	0.845658	0.154342	0.001547	0.998453	
1442000	-8.573678	457	15.373957	19.614740	0.432265	0.567735	--	--	0.070024	0.929976	
1443000	-8.185608	239	3.632473	7.851358	0.165365	0.834635	0.973056	0.026944	0.004201	0.995799	
1444000	-8.930023	329	9.832384	1.378444	0.547572	0.452428	0.997780	0.002220	0.039436	0.960564	
1445000	-7.986967	167	1.990350	3.762500	0.032946	0.967054	0.774067	0.225933	0.002076	0.997924	
1446000	-7.869215	69	4.777934	4.737348	0.140209	0.859791	--	--	0.010045	0.989955	
1447000	-7.607846	114	1.970202	4.505969	0.027300	0.972700	0.810240	0.189760	0.001007	0.998993	
1448000	-7.677173	156	10.500328	5.719995	0.340436	0.659564	0.996332	0.003668	0.066256	0.933744	
1449000	-8.901720	187	22.320441	11.556162	0.443957	0.556043	0.734881	0.265119	0.114854	0.885146	
1450000	-8.878485	1	20.322811	9.636907	0.435722	0.564278	0.970327	0.029673	0.124702	0.875298	
1451000	-7.620236	278	16.353470	7.928087	0.428586	0.571414	0.991832	0.008168	0.058378	0.941622	
1452000	-8.288336	243	8.660769	14.516210	0.429921	0.570079	0.802051	0.197949	0.035661	0.964339	
1453000	-8.650915	131	18.750041	9.145017	0.415500	0.584500	--	--	0.082534	0.917466	
1454000	-7.855935	167	5.242008	10.242473	0.200806	0.799194	0.736536	0.263464	0.015118	0.984882	
1455000	-8.350346	392	12.193290	7.723477	0.358120	0.641880	--	--	0.101579	0.898421	
1456000	-8.337574	7	12.137562	6.434434	0.399348	0.600652	--	--	0.087988	0.912012	
1457000	-8.349340	316	0.987685	3.336900	0.006039	0.993961	--	--	0.000379	0.999621	
1458000	-7.777708	274	7.397645	4.400717	0.237681	0.762319	0.879359	0.120641	0.036704	0.963296	
1459000	-9.508720	139	11.527306	1.325343	0.466180	0.533820	--	--	0.057970	0.942030	
1460000	-7.517213	313	4.078771	6.303557	0.082890	0.917110	--	--	0.008446	0.991554	
1461000	-7.848597	389	15.741079	16.319263	0.358844	0.641156	0.951320	0.048680	0.046608	0.953392	
1462000	-7.574473	359	7.981719	6.001608	0.372241	0.627759	0.945056	0.054944	0.015908	0.984092	
1463000	-8.457629	374	7.017054	1.306126	0.505110	0.494890	0.999298	0.000702	0.024257	0.975743	
1464000	-8.840514	6	1.464848	4.854312	0.014488	0.985512	0.580380	0.419620	0.000320	0.999680	
1465000	-8.241569	271	16.463493	10.358191	0.432309	0.567691	--	--	0.098741	0.901259	
1466000	-8.890842	225	1.952196	10.358050	0.081572	0.918428	0.821687	0.178313	0.001539	0.998461	
1467000	-7.533209	129	7.686665	4.530509	0.237722	0.762278	0.984999	0.015001	0.018501	0.981499	
1468000	-9.432407	498	2.947509	1.019651	0.253047	0.746953	--	--	0.007967	0.992033	
1469000	-8.365813	385	10.552881	2.712626	0.383161	0.616839	--	--	0.069707	0.930293	
1470000	-9.117560	16	4.915491	2.032478	0.311642	0.688358	--	--	0.006745	0.993255	
1471000	-7.738690	198	6.695187	9.293640	0.308073	0.691927	0.952237	0.047763	0.022683	0.977317	
1472000	-7.891442	344	3.289444	7.255394	0.067005	0.932995	0.608216	0.391784	0.004394	0.995606	
1473000	-10.271644	324	13.853880	32.957728	0.490797	0.509203	0.465560	0.534440	0.128111	0.871889	
1474000	-9.592900	116	6.718984	0.384525	0.834069	0.165931	0.999645	0.000355	0.011961	0.988039	
1475000	-8.014330	350	11.300699	4.108633	0.417852	0.582148	0.990764	0.009236	0.026244	0.973756	
1476000	-7.731943	257	7.266506	4.248325	0.297445	0.702555	--	--	0.012578	0.987422	
1477000	-7.540554	135	4.564403	2.129769	0.246399	0.753601	--	--	0.007221	0.992779	
1478000	-8.195808	70	8.234836	4.383296	0.300805	0.699195	0.975166	0.024834	0.022734	0.977266	
1479000	-8.486680	163	4.906623	1.868755	0.230006	0.769994	--	--	0.003554	0.996446	
1480000	-8.344185	2	2.834865	1.342439	0.121826	0.878174	0.996763	0.003237	0.008627	0.991373	
1481000	-8.664144	52	8.766866	16.618392	0.392119	0.607881	--	--	0.060316	0.939684	
1482000	-7.575534	267	3.563239	2.532973	0.090083	0.909917	0.990096	0.009904	0.008752	0.991248	
1483000	-8.118510	390	11.557587	5.113699	0.413043	0.586957	0.982346	0.017654	0.083013	0.916987	
1484000	-8.528036	16	9.192248	4.885116	0.387952	0.612048	--	--	0.023829	0.976171	
1485000	-8.251755	303	7.701002	2.091996	0.359455	0.640545	0.994637	0.005363	0.015734	0.984266	
1486000	-9.244834	177	2.379231	10.492490	0.097903	0.902097	0.826464	0.173536	0.005639	0.994361	
1487000	-9.319194	500	1.601381	13.063128	0.029026	0.970974	--	--	0.001369	0.998631	
1488000	-7.676303	313	3.174386	6.208396	0.053795	0.946205	--	--	0.005134	0.994866	
1489000	-8.204467	413	1.957244	3.664508	0.027356	0.972644	--	--	0.002117	0.997883	
1490000	-8.527626	463	9.422568	2.559090	0.477508	0.522492	0.992331	0.007669	0.070227	0.929773	
1491000	-7.774081	469	3.253106	4.093165	0.052927	0.947073	0.964385	0.035615	0.005849	0.994151	
1492000	-8.348251	392	11.663668	10.235473	0.362044	0.637956	--	--	0.100204	0.899796	
1493000	-7.650487	344	6.205660	4.145053	0.171713	0.828287	0.827391	0.172609	0.013910	0.986090	
1494000	-7.922743	39	9.096253	3.500206	0.342116	0.657884	0.991133	0.008867	0.058183	0.941817	
1495000	-8.021661	493	13.164342	13.669631	0.434707	0.565293	0.874967	0.125033	0.109450	0.890550	
1496000	-7.924074	171	4.344411	2.823475	0.152533	0.847467	0.996448	0.003552	0.014509	0.985491	
1497000	-7.744223	203	7.817987	9.904979	0.294552	0.705448	--	--	0.063387	0.936613	
1498000	-8.144877	165	14.158910	11.511333	0.407994	0.592006	0.773226	0.226774	0.086444	0.913556	
1499000	-9.499926	283	24.721904	5.973003	0.456715	0.543285	--	--	0.211539	0.788461	
1500000	-7.733360	77	6.733700	7.625719	0.296658	0.703342	0.841634	0.158366	0.016040	0.983960	
1501000	-8.533454	54	15.028487	5.829736	0.442085	0.557915	--	--	0.074921	0.925079	
1502000	-7.566176	40	3.561775	2.696523	0.093746	0.906254	0.896545	0.103455	0.001959	0.998041	
1503000	-9.052962	136	6.208558	0.701134	0.577755	0.422245	--	--	0.011810	0.988190	
1504000	-7.857485	341	8.987521	8.803977	0.329668	0.670332	--	--	0.038683	0.961317	
1505000	-8.725944	386	7.328206	2.105133	0.219775	0.780225	--	--	0.017717	0.982283	
1506000	-8.155956	312	11.913288	9.134117	0.354705	0.645295	0.799955	0.200045	0.083317	0.916683	
1507000	-9.767295	44	18.815057	8.849097	0.426559	0.573441	0.715613	0.284387	0.106374	0.893626	
1508000	-7.732630	9	6.106845	7.178869	0.227399	0.772601	--	--	0.012659	0.987341	
1509000	-8.462130	147	4.271455	1.676068	0.269264	0.730736	0.998467	0.001533	0.003007	0.996993	
1510000	-8.255975	403	2.388068	1.568116	0.095281	0.904719	0.884282	0.115718	0.005100	0.994900	
1511000	-7.765229	482	2.533458	3.364465	0.053358	0.946642	0.991576	0.008424	0.004616	0.995384	
1512000	-7.854611	447	16.017415	6.722354	0.347711	0.652289	0.928182	0.071818	0.084334	0.915666	
1513000	-7.509580	189	5.943163	2.233729	0.287439	0.712561	--	--	0.018649	0.981351	
1514000	-12.500797	263	4.001407	26.235526	0.294857	0.705143	0.452174	0.547826	0.013274	0.986726	
1515000	-9.200039	157	1.068060	2.056415	0.017995	0.982005	--	--	0.000435	0.999565	
1516000	-8.319402	363	6.065318	4.343861	0.269209	0.730791	--	--	0.020358	0.979642	
1517000	-7.852926	63	4.227452	1.884134	0.111496	0.888504	0.995355	0.004645	0.006046	0.993954	
1518000	-7.644712	129	3.547038	6.748388	0.086228	0.913772	0.955144	0.044856	0.004440	0.995560	
1519000	-8.876499	395	2.444125	1.834151	0.054551	0.945449	0.984313	0.015687	0.002190	0.997810	
1520000	-8.096690	261	1.966611	5.167408	0.032502	0.967498	0.886526	0.113474	0.002192	0.997808	
1521000	-8.686505	485	3.036960	2.450405	0.104866	0.895134	--	--	0.002063	0.997937	
1522000	-7.609848	394	6.209661	5.433350	0.199094	0.800906	--	--	0.016130	0.983870	
1523000	-7.895624	8	4.550019	7.354077	0.222377	0.777623	--	--	0.002510	0.997490	
1524000	-8.351468	23	11.396459	5.224376	0.440567	0.559433	--	--	0.031375	0.968625	
1525000	-8.875576	423	6.123205	13.452914	0.251025	0.748975	--	--	0.032659	0.967341	
1526000	-9.299871	329	8.882642	20.976864	0.431031	0.568969	0.721732	0.278268	0.048643	0.951357	
1527000	-8.305790	251	5.480662	8.722286	0.189283	0.810717	--	--	0.007571	0.992429	
1528000	-8.536713	485	12.633984	4.747701	0.417129	0.582871	--	--	0.031524	0.968476	
1529000	-7.355962	49	7.925529	9.182479	0.216096	0.783904	--	--	0.034471	0.965529	
1530000	-8.373314	357	2.522824	2.198901	0.029581	0.970419	--	--	0.002778	0.997222	
1531000	-8.179714	66	1.444221	2.966693	0.013805	0.986195	0.972904	0.027096	0.001021	0.998979	
1532000	-8.210829	380	14.447236	6.176781	0.376901	0.623099	0.988808	0.011192	0.091377	0.908623	
1533000	-8.875923	176	1.379329	3.284394	0.010947	0.989053	--	--	0.000846	0.999154	
1534000	-8.958049	185	5.466529	9.129477	0.255387	0.744613	--	--	0.042616	0.957384	
1535000	-7.637547	51	6.668983	4.949114	0.282869	0.717131	--	--	0.016875	0.983125	
1536000	-7.529350	66	9.965369	6.527318	0.294495	0.705505	0.974118	0.025882	0.042634	0.957366	
1537000	-9.236841	483	0.887574	2.416449	0.004240	0.995760	0.820937	0.179063	0.000445	0.999555	
1538000	-7.784360	39	10.319127	8.799999	0.352541	0.647459	0.956115	0.043885	0.081088	0.918912	
1539000	-8.180989	225	3.623620	9.970888	0.183847	0.816153	0.892426	0.107574	0.005078	0.994922	
1540000	-7.749357	101	9.948905	10.396523	0.367807	0.632193	0.951776	0.048224	0.043107	0.956893	
1541000	-8.206854	92	10.830358	11.842227	0.254122	0.745878	0.960686	0.039314	0.086782	0.913218	
1542000	-10.170445	267	4.948013	21.197556	0.268239	0.731761	0.787569	0.212431	0.025910	0.974090	
1543000	-7.324979	232	3.871323	4.101228	0.103086	0.896914	0.976713	0.023287	0.012984	0.987016	
1544000	-8.857089	456	18.136300	17.389397	0.462485	0.537515	0.949492	0.050508	0.081521	0.918479	
1545000	-8.142467	129	4.251940	1.988699	0.122205	0.877795	0.995601	0.004399	0.005774	0.994226	
1546000	-9.506503	316	3.176993	0.906412	0.112058	0.887942	--	--	0.003600	0.996400	
1547000	-7.310733	321	6.336873	4.262238	0.278292	0.721708	--	--	0.014077	0.985923	
1548000	-8.831279	132	1.986371	11.183480	0.042646	0.957354	0.949559	0.050441	0.000574	0.999426	
1549000	-7.297702	195	4.052279	6.925233	0.097298	0.902702	--	--	0.010137	0.989863	
1550000	-8.227922	35	5.016004	3.790897	0.178682	0.821318	0.866327	0.133673	0.012894	0.987106	
1551000	-8.895090	17	2.747715	7.113480	0.040003	0.959997	--	--	0.003170	0.996830	
1552000	-9.585576	485	2.100215	1.320856	0.067477	0.932523	--	--	0.000980	0.999020	
1553000	-7.879434	105	6.298966	8.591650	0.187026	0.812974	--	--	0.022423	0.977577	
1554000	-8.135667	280	9.513149	10.344242	0.326793	0.673207	0.754205	0.245795	0.058752	0.941248	
1555000	-8.213150	54	1.283383	4.702109	0.025900	0.974100	--	--	0.000677	0.999323	
1556000	-7.573851	107	5.388115	5.365167	0.210468	0.789532	0.857511	0.142489	0.013023	0.986977	
1557000	-8.899120	180	15.887562	20.871131	0.458244	0.541756	0.773051	0.226949	0.043386	0.956614	
1558000	-10.606873	427	8.696286	27.610357	0.433195	0.566805	0.726288	0.273712	0.053068	0.946932	
1559000	-9.815957	477	11.661772	0.953326	0.749502	0.250498	0.998777	0.001223	0.063595	0.936405	
1560000	-8.318418	90	3.493876	5.907792	0.103108	0.896892	0.930278	0.069722	0.009655	0.990345	
1561000	-7.462216	493	3.683151	3.771354	0.122320	0.877680	0.965439	0.034561	0.009063	0.990937	
1562000	-8.039792	209	3.511440	4.219652	0.079463	0.920537	0.959816	0.040184	0.000158	0.999842	
1563000	-7.915158	295	13.919186	9.447895	0.351555	0.648445	0.693891	0.306109	0.056161	0.943839	
1564000	-8.468909	31	3.276247	2.271198	0.092962	0.907038	0.989818	0.010182	0.005071	0.994929	
1565000	-7.796966	181	2.690547	5.282929	0.041858	0.958142	0.842103	0.157897	0.002977	0.997023	
1566000	-8.144799	249	12.221116	9.120672	0.380346	0.619654	--	--	0.124144	0.875856	
1567000	-8.062534	191	3.439467	8.755593	0.049001	0.950999	0.519881	0.480119	0.000780	0.999220	
1568000	-7.757205	43	11.382897	7.623184	0.441772	0.558228	0.966901	0.033099	0.076206	0.923794	
