Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
817	0.279070	183	0.759563	4.283463	817	0.279070	0.367000	0.364237	
817	0.309670	183	0.819672	4.283463	817	0.309670	0.403000	0.364371	
834	0.285372	166	0.831325	4.283463	834	0.285372	0.376000	0.364411	
827	0.314389	173	0.884393	4.283463	827	0.314389	0.413000	0.364578	
828	0.282609	172	0.831395	4.283463	828	0.282609	0.377000	0.364620	
844	0.251185	156	0.833333	4.283463	844	0.251185	0.342000	0.364543	
812	0.304187	188	0.819149	4.283463	812	0.304187	0.401000	0.364667	
825	0.292121	175	0.811429	4.283463	825	0.292121	0.383000	0.364728	
850	0.268235	150	0.820000	4.283463	850	0.268235	0.351000	0.364682	
815	0.252761	185	0.778378	4.283463	815	0.252761	0.350000	0.364633	
789	0.256020	211	0.772512	4.283463	789	0.256020	0.365000	0.364634	
809	0.270705	191	0.806283	4.283463	809	0.270705	0.373000	0.364662	
825	0.288485	175	0.874286	4.283463	825	0.288485	0.391000	0.364750	
845	0.269822	155	0.806452	4.283463	845	0.269822	0.353000	0.364711	
845	0.281657	155	0.870968	4.283463	845	0.281657	0.373000	0.364738	
822	0.299270	178	0.825843	4.283463	822	0.299270	0.393000	0.364831	
847	0.298701	153	0.810458	4.283463	847	0.298701	0.377000	0.364871	
810	0.303704	190	0.778947	4.283463	810	0.303704	0.394000	0.364966	
845	0.285207	155	0.845161	4.283463	845	0.285207	0.372000	0.364989	
835	0.275449	165	0.830303	4.283463	835	0.275449	0.367000	0.364996	
848	0.280660	152	0.855263	4.283463	848	0.280660	0.368000	0.365005	
850	0.283529	150	0.753333	4.283463	850	0.283529	0.354000	0.364970	
853	0.275498	147	0.829932	4.283463	853	0.275498	0.357000	0.364944	
836	0.294258	164	0.829268	4.283463	836	0.294258	0.382000	0.364999	
820	0.281707	180	0.800000	4.283463	820	0.281707	0.375000	0.365031	
809	0.270705	191	0.738220	4.283463	809	0.270705	0.360000	0.365015	
829	0.244873	171	0.853801	4.283463	829	0.244873	0.349000	0.364964	
