Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_reduction_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2519532377
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   Artiodactyl_reduction_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    qDG                          RJ MCMC
    qGD                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qDG	qGD	Root P(D)	Root P(G)	RJRates - Mean	
17030000	-7.773320	63	1	0	'0 0 	13.301423	13.301423	0.339250	0.660750	45.476665	
17031000	-7.370275	63	1	0	'0 0 	9.007554	9.007554	0.231987	0.768013	42.635911	
17032000	-8.441983	310	1	0	'0 0 	14.756849	14.756849	0.410359	0.589641	36.410590	
17033000	-7.866108	444	1	0	'0 0 	9.315317	9.315317	0.347972	0.652028	56.960336	
17034000	-8.018871	154	1	0	'0 0 	6.963300	6.963300	0.269702	0.730298	67.806682	
17035000	-8.188930	471	1	0	'0 0 	13.426130	13.426130	0.357508	0.642492	37.471563	
17036000	-9.390689	93	1	0	'0 0 	31.969135	31.969135	0.496800	0.503200	49.387347	
17037000	-9.133150	334	1	0	'0 0 	26.977033	26.977033	0.484194	0.515806	40.804735	
17038000	-7.845864	136	1	0	'0 0 	3.713339	3.713339	0.104741	0.895259	22.767350	
17039000	-8.462576	362	1	0	'0 0 	10.865862	10.865862	0.400007	0.599993	37.543699	
17040000	-9.271220	157	1	0	'0 0 	26.213492	26.213492	0.496040	0.503960	43.469258	
17041000	-10.410443	66	1	0	'0 0 	96.053400	96.053400	0.500000	0.500000	55.415753	
17042000	-8.874563	256	1	0	'0 0 	19.376763	19.376763	0.477760	0.522240	47.896286	
17043000	-7.681951	379	1	0	'0 0 	6.175916	6.175916	0.209131	0.790869	46.708498	
17044000	-9.768760	134	1	0	'0 0 	46.227178	46.227178	0.499889	0.500111	45.665151	
17045000	-8.058448	68	1	0	'0 0 	10.862117	10.862117	0.354157	0.645843	45.248008	
17046000	-8.360180	439	1	0	'0 0 	21.932561	21.932561	0.482294	0.517706	27.720127	
17047000	-8.104034	163	1	0	'0 0 	8.495046	8.495046	0.306821	0.693179	36.114624	
17048000	-9.139914	457	1	0	'0 0 	26.193005	26.193005	0.483272	0.516728	49.504848	
17049000	-9.797552	161	1	1	'0 Z 	4.760538	0.000000	1.000000	0.000000	47.300793	
17050000	-8.644089	89	1	0	'0 0 	21.982918	21.982918	0.483411	0.516589	46.712144	
17051000	-8.516672	385	1	0	'0 0 	17.982325	17.982325	0.475399	0.524601	46.548830	
17052000	-9.899985	406	1	0	'0 0 	42.138956	42.138956	0.499912	0.500088	37.156402	
17053000	-8.174119	61	1	0	'0 0 	8.308902	8.308902	0.226871	0.773129	32.393420	
17054000	-8.847850	400	1	0	'0 0 	29.078799	29.078799	0.468121	0.531879	28.743156	
17055000	-7.852970	338	1	0	'0 0 	8.345472	8.345472	0.248103	0.751897	30.619717	
17056000	-7.566963	336	1	0	'0 0 	7.611642	7.611642	0.302610	0.697390	22.353600	
17057000	-8.867516	489	1	0	'0 0 	21.740300	21.740300	0.487325	0.512675	24.644097	
17058000	-8.555095	477	1	0	'0 0 	2.394569	2.394569	0.063723	0.936277	30.062740	
17059000	-8.576482	426	1	0	'0 0 	18.774160	18.774160	0.463882	0.536118	22.933763	
17060000	-8.217499	363	1	0	'0 0 	9.449375	9.449375	0.360438	0.639562	10.281596	
17061000	-7.892214	202	1	0	'0 0 	6.195255	6.195255	0.280845	0.719155	9.332021	
17062000	-7.184884	114	1	0	'0 0 	5.532745	5.532745	0.161780	0.838220	22.307342	
17063000	-7.763642	383	1	0	'0 0 	8.502968	8.502968	0.339916	0.660084	15.775030	
17064000	-8.985583	367	1	0	'0 0 	1.833294	1.833294	0.028096	0.971904	26.186388	
17065000	-8.000973	481	1	0	'0 0 	8.307610	8.307610	0.408388	0.591612	33.699861	
17066000	-7.776627	245	1	0	'0 0 	9.514250	9.514250	0.347548	0.652452	30.961883	
17067000	-7.585762	258	1	0	'0 0 	6.890870	6.890870	0.235535	0.764465	26.645654	
17068000	-8.109526	134	1	0	'0 0 	16.482119	16.482119	0.467508	0.532492	11.484056	
17069000	-12.066374	370	1	0	'0 0 	0.490814	0.490814	0.003095	0.996905	20.872257	
17070000	-8.188289	324	1	0	'0 0 	6.315893	6.315893	0.329455	0.670545	1.354768	
17071000	-9.750955	442	1	0	'0 0 	1.335005	1.335005	0.021270	0.978730	3.728160	
17072000	-14.843403	75	1	1	'Z 0 	0.000000	12.110212	0.000000	1.000000	15.351355	
17073000	-7.878513	42	1	0	'0 0 	3.940430	3.940430	0.142050	0.857950	8.012213	
17074000	-8.241936	409	1	0	'0 0 	12.020073	12.020073	0.429805	0.570195	8.471226	
17075000	-7.675218	215	1	0	'0 0 	7.991252	7.991252	0.305562	0.694438	9.515839	
17076000	-7.789098	200	1	0	'0 0 	3.977670	3.977670	0.105735	0.894265	24.281632	
17077000	-8.252160	140	1	0	'0 0 	16.327424	16.327424	0.447213	0.552787	12.180772	
17078000	-7.372461	84	1	0	'0 0 	5.922850	5.922850	0.208894	0.791106	11.478203	
17079000	-7.931158	174	1	0	'0 0 	3.799466	3.799466	0.103135	0.896865	8.831405	
17080000	-11.491128	65	1	1	'0 Z 	2.923227	0.000000	1.000000	0.000000	2.656925	
17081000	-7.469440	129	1	0	'0 0 	4.882478	4.882478	0.133403	0.866597	14.696437	
17082000	-7.703702	403	1	0	'0 0 	5.944140	5.944140	0.302108	0.697892	10.027809	
17083000	-8.087369	274	1	0	'0 0 	12.044723	12.044723	0.359725	0.640275	17.738606	
17084000	-7.589812	219	1	0	'0 0 	5.577597	5.577597	0.210873	0.789127	12.622590	
17085000	-7.856681	452	1	0	'0 0 	6.428706	6.428706	0.237832	0.762168	17.883959	
17086000	-8.753984	35	1	0	'0 0 	16.517498	16.517498	0.456097	0.543903	9.935754	
17087000	-7.521453	283	1	0	'0 0 	3.175063	3.175063	0.064669	0.935331	5.992882	
17088000	-8.055357	38	1	0	'0 0 	4.487884	4.487884	0.186196	0.813804	14.898634	
17089000	-7.257776	267	1	0	'0 0 	5.040140	5.040140	0.149667	0.850333	23.242321	
17090000	-7.671116	36	1	0	'0 0 	4.243760	4.243760	0.133451	0.866549	5.179465	
17091000	-7.822349	312	1	0	'0 0 	5.000984	5.000984	0.139441	0.860559	18.302343	
17092000	-9.038260	352	1	0	'0 0 	17.184925	17.184925	0.484288	0.515712	23.229754	
17093000	-8.697983	468	1	0	'0 0 	16.420484	16.420484	0.458005	0.541995	25.609000	
17094000	-9.844552	8	1	0	'0 0 	43.143353	43.143353	0.499949	0.500051	34.595107	
17095000	-7.777563	261	1	0	'0 0 	7.544272	7.544272	0.274501	0.725499	28.063955	
17096000	-9.588861	466	1	0	'0 0 	31.077640	31.077640	0.497616	0.502384	34.759003	
17097000	-7.591936	269	1	0	'0 0 	6.370574	6.370574	0.162211	0.837789	13.797880	
17098000	-7.939000	475	1	0	'0 0 	3.560278	3.560278	0.080649	0.919351	7.879823	
17099000	-7.755482	18	1	0	'0 0 	12.665037	12.665037	0.324277	0.675723	18.800123	
17100000	-7.545223	56	1	0	'0 0 	6.766091	6.766091	0.213027	0.786973	15.618648	
17101000	-8.094297	123	1	0	'0 0 	10.799674	10.799674	0.302269	0.697731	23.222099	
17102000	-7.783624	104	1	0	'0 0 	7.719584	7.719584	0.247854	0.752146	37.710614	
17103000	-7.789232	118	1	0	'0 0 	8.155660	8.155660	0.331806	0.668194	27.044489	
17104000	-8.134447	392	1	0	'0 0 	7.667679	7.667679	0.254317	0.745683	25.168841	
17105000	-9.051834	464	1	0	'0 0 	20.022484	20.022484	0.449097	0.550903	26.763014	
17106000	-7.430306	320	1	0	'0 0 	9.227200	9.227200	0.311678	0.688322	27.339284	
17107000	-7.688504	334	1	0	'0 0 	7.630144	7.630144	0.234526	0.765474	15.680121	
17108000	-8.488587	174	1	0	'0 0 	23.020471	23.020471	0.476872	0.523128	28.897996	
17109000	-10.120666	141	1	0	'0 0 	60.610608	60.610608	0.498375	0.501625	41.689232	
17110000	-8.336014	323	1	0	'0 0 	6.899113	6.899113	0.214115	0.785885	27.671809	
17111000	-8.301032	123	1	0	'0 0 	13.568683	13.568683	0.362024	0.637976	36.010494	
17112000	-8.711860	474	1	0	'0 0 	21.044393	21.044393	0.475237	0.524763	17.385027	
17113000	-7.926808	110	1	0	'0 0 	6.191169	6.191169	0.277466	0.722534	11.051736	
17114000	-7.681229	170	1	0	'0 0 	8.152468	8.152468	0.290400	0.709600	7.239112	
17115000	-7.891963	243	1	0	'0 0 	2.503879	2.503879	0.100351	0.899649	7.164045	
17116000	-7.334364	138	1	0	'0 0 	6.475674	6.475674	0.221073	0.778927	23.710976	
17117000	-7.660480	170	1	0	'0 0 	7.765647	7.765647	0.276538	0.723462	9.361618	
17118000	-7.953757	352	1	0	'0 0 	2.299614	2.299614	0.063094	0.936906	5.488301	
17119000	-7.611467	290	1	0	'0 0 	6.459069	6.459069	0.230354	0.769646	6.557664	
17120000	-8.033145	325	1	0	'0 0 	8.925936	8.925936	0.400239	0.599761	14.447547	
17121000	-7.873407	29	1	0	'0 0 	4.577459	4.577459	0.127834	0.872166	6.039583	
17122000	-7.852932	126	1	0	'0 0 	9.819289	9.819289	0.355392	0.644608	19.684391	
17123000	-9.184765	340	1	0	'0 0 	22.732912	22.732912	0.493617	0.506383	27.620444	
17124000	-8.628093	17	1	0	'0 0 	12.182208	12.182208	0.344020	0.655980	31.561228	
17125000	-7.702835	255	1	0	'0 0 	8.951240	8.951240	0.306045	0.693955	23.725787	
17126000	-7.619943	478	1	0	'0 0 	4.197809	4.197809	0.134969	0.865031	25.390860	
17127000	-8.836452	360	1	0	'0 0 	23.813988	23.813988	0.457623	0.542377	56.780972	
17128000	-7.743205	210	1	0	'0 0 	3.546492	3.546492	0.169288	0.830712	36.570940	
17129000	-7.444467	46	1	0	'0 0 	4.956261	4.956261	0.098799	0.901201	46.287237	
17130000	-8.031175	11	1	0	'0 0 	7.238602	7.238602	0.265830	0.734170	61.052343	
17131000	-8.236874	93	1	0	'0 0 	15.950598	15.950598	0.443427	0.556573	57.904466	
17132000	-7.761836	487	1	0	'0 0 	7.854744	7.854744	0.331283	0.668717	70.189441	
17133000	-10.363563	464	1	0	'0 0 	72.879957	72.879957	0.499934	0.500066	72.150452	
17134000	-9.843037	233	1	0	'0 0 	45.556840	45.556840	0.498175	0.501825	81.709891	
17135000	-9.782853	481	1	0	'0 0 	37.087706	37.087706	0.499950	0.500050	84.261327	
17136000	-7.878070	319	1	0	'0 0 	13.133132	13.133132	0.445283	0.554717	88.854406	
17137000	-8.011288	62	1	0	'0 0 	11.563462	11.563462	0.394925	0.605075	94.643673	
17138000	-7.873492	220	1	0	'0 0 	4.373372	4.373372	0.133161	0.866839	98.444275	
17139000	-8.289533	485	1	0	'0 0 	13.127067	13.127067	0.434708	0.565292	96.950639	
17140000	-8.328334	157	1	0	'0 0 	15.030135	15.030135	0.467444	0.532556	87.436115	
17141000	-9.818424	341	1	0	'0 0 	46.039760	46.039760	0.499863	0.500137	92.031942	
17142000	-8.082502	490	1	0	'0 0 	4.507474	4.507474	0.183498	0.816502	71.752173	
17143000	-8.847083	204	1	0	'0 0 	17.417385	17.417385	0.451771	0.548229	49.079323	
17144000	-8.558522	230	1	0	'0 0 	10.787392	10.787392	0.394114	0.605886	64.673948	
17145000	-10.454189	409	1	0	'0 0 	84.308135	84.308135	0.500000	0.500000	62.965518	
17146000	-7.825901	367	1	0	'0 0 	4.256536	4.256536	0.125320	0.874680	66.212630	
17147000	-8.329995	133	1	0	'0 0 	12.904698	12.904698	0.390459	0.609541	65.679400	
17148000	-8.062142	13	1	0	'0 0 	4.651084	4.651084	0.134366	0.865634	75.770297	
17149000	-8.293118	273	1	0	'0 0 	11.037115	11.037115	0.397433	0.602567	68.448371	
17150000	-8.579227	440	1	0	'0 0 	3.010368	3.010368	0.092430	0.907570	53.305855	
17151000	-7.326407	93	1	0	'0 0 	6.548510	6.548510	0.215783	0.784217	54.142278	
17152000	-9.370655	363	1	0	'0 0 	27.574696	27.574696	0.493801	0.506199	48.679108	
17153000	-8.112908	280	1	0	'0 0 	10.024266	10.024266	0.336856	0.663144	42.613345	
17154000	-10.615662	308	1	1	'0 Z 	5.671703	0.000000	1.000000	0.000000	48.727658	
17155000	-8.835555	113	1	0	'0 0 	21.275723	21.275723	0.473207	0.526793	37.256152	
17156000	-7.958274	286	1	0	'0 0 	7.069423	7.069423	0.227399	0.772601	33.414339	
17157000	-7.798310	172	1	0	'0 0 	6.848928	6.848928	0.231115	0.768885	24.745625	
17158000	-8.096719	177	1	0	'0 0 	8.686663	8.686663	0.354904	0.645096	23.036616	
17159000	-7.837316	115	1	0	'0 0 	10.330708	10.330708	0.370767	0.629233	10.506205	
17160000	-7.556988	195	1	0	'0 0 	2.696133	2.696133	0.042735	0.957265	29.315950	
17161000	-8.208574	428	1	0	'0 0 	18.135571	18.135571	0.449284	0.550716	36.249229	
17162000	-7.810290	438	1	0	'0 0 	8.713250	8.713250	0.289615	0.710385	35.234842	
17163000	-7.697273	359	1	0	'0 0 	4.651110	4.651110	0.257281	0.742719	46.700025	
17164000	-8.146443	399	1	0	'0 0 	7.180123	7.180123	0.227543	0.772457	52.048851	
17165000	-7.821157	22	1	0	'0 0 	6.767113	6.767113	0.166163	0.833837	54.761368	
17166000	-8.024843	405	1	0	'0 0 	12.959343	12.959343	0.417371	0.582629	45.078810	
17167000	-7.350402	497	1	0	'0 0 	5.923232	5.923232	0.243386	0.756614	53.714839	
17168000	-8.552279	441	1	0	'0 0 	11.272768	11.272768	0.388907	0.611093	69.800506	
17169000	-7.910938	226	1	0	'0 0 	5.982306	5.982306	0.259651	0.740349	74.812747	
17170000	-8.766862	455	1	0	'0 0 	23.342491	23.342491	0.489742	0.510258	74.879477	
17171000	-7.638718	4	1	0	'0 0 	5.199435	5.199435	0.162445	0.837555	84.392476	
17172000	-8.154665	61	1	0	'0 0 	8.069358	8.069358	0.218818	0.781182	78.685273	
17173000	-8.065527	202	1	0	'0 0 	12.705526	12.705526	0.428581	0.571419	70.943235	
17174000	-8.862485	37	1	0	'0 0 	21.665725	21.665725	0.475166	0.524834	69.643332	
17175000	-10.050818	438	1	0	'0 0 	47.122081	47.122081	0.499638	0.500362	74.525749	
17176000	-8.676629	489	1	0	'0 0 	1.832774	1.832774	0.040566	0.959434	71.958836	
17177000	-7.999805	296	1	0	'0 0 	2.345404	2.345404	0.052177	0.947823	71.376421	
17178000	-8.923524	304	1	0	'0 0 	15.699445	15.699445	0.463211	0.536789	66.188274	
17179000	-8.789327	231	1	0	'0 0 	14.891879	14.891879	0.480568	0.519432	80.680804	
17180000	-9.368055	250	1	0	'0 0 	23.604871	23.604871	0.489835	0.510165	64.700113	
17181000	-10.851279	403	1	0	'0 0 	77.712844	77.712844	0.500000	0.500000	64.179895	
17182000	-9.512294	457	1	0	'0 0 	34.036622	34.036622	0.494388	0.505612	67.180279	
17183000	-7.169004	18	1	0	'0 0 	5.185280	5.185280	0.103827	0.896173	74.829218	
17184000	-7.092550	400	1	0	'0 0 	8.963442	8.963442	0.196317	0.803683	66.028389	
17185000	-8.207490	63	1	0	'0 0 	17.860334	17.860334	0.409036	0.590964	58.347262	
17186000	-7.894637	103	1	0	'0 0 	7.215947	7.215947	0.266940	0.733060	52.710428	
17187000	-7.676781	65	1	0	'0 0 	5.054288	5.054288	0.149097	0.850903	66.657651	
17188000	-9.365393	230	1	0	'0 0 	21.880050	21.880050	0.485930	0.514070	68.103702	
17189000	-8.404911	337	1	0	'0 0 	14.564567	14.564567	0.446715	0.553285	79.231603	
17190000	-8.029542	200	1	0	'0 0 	12.501134	12.501134	0.390028	0.609972	73.987429	
17191000	-7.740383	219	1	0	'0 0 	10.501808	10.501808	0.345742	0.654258	62.890980	
17192000	-10.243577	197	1	1	'0 Z 	6.351565	0.000000	1.000000	0.000000	50.485408	
17193000	-8.701031	364	1	0	'0 0 	2.301356	2.301356	0.036515	0.963485	55.618515	
17194000	-9.125335	341	1	0	'0 0 	27.165616	27.165616	0.494848	0.505152	55.004448	
17195000	-10.078677	265	1	0	'0 0 	80.595815	80.595815	0.499999	0.500001	66.564498	
17196000	-10.068685	318	1	0	'0 0 	79.504144	79.504144	0.499928	0.500072	63.723217	
17197000	-7.540437	368	1	0	'0 0 	5.882740	5.882740	0.164228	0.835772	69.187713	
17198000	-7.784574	197	1	0	'0 0 	5.641534	5.641534	0.226578	0.773422	72.105297	
17199000	-9.134303	299	1	0	'0 0 	27.861408	27.861408	0.493812	0.506188	76.203287	
17200000	-9.117647	232	1	0	'0 0 	24.771380	24.771380	0.485539	0.514461	61.280642	
17201000	-9.156125	351	1	0	'0 0 	28.410441	28.410441	0.493091	0.506909	73.961132	
17202000	-9.737014	13	1	0	'0 0 	1.417759	1.417759	0.017598	0.982402	46.358787	
17203000	-7.610974	444	1	0	'0 0 	6.034560	6.034560	0.223757	0.776243	57.108312	
17204000	-8.895289	34	1	0	'0 0 	18.932133	18.932133	0.492192	0.507808	68.490602	
17205000	-7.652212	446	1	0	'0 0 	10.027026	10.027026	0.329608	0.670392	58.746517	
17206000	-7.665605	132	1	0	'0 0 	4.527679	4.527679	0.124012	0.875988	38.773856	
17207000	-8.527705	459	1	0	'0 0 	2.701088	2.701088	0.082068	0.917932	32.277344	
17208000	-8.763865	3	1	0	'0 0 	22.815607	22.815607	0.467613	0.532387	15.903838	
17209000	-8.698317	472	1	0	'0 0 	15.734858	15.734858	0.447875	0.552125	26.263148	
17210000	-8.179907	88	1	0	'0 0 	8.220413	8.220413	0.296441	0.703559	33.625066	
17211000	-8.967841	406	1	0	'0 0 	20.876996	20.876996	0.492276	0.507724	37.593235	
17212000	-8.037295	485	1	0	'0 0 	5.363159	5.363159	0.219374	0.780626	11.393105	
17213000	-9.226473	155	1	0	'0 0 	1.882696	1.882696	0.024545	0.975455	12.037499	
17214000	-7.641792	138	1	0	'0 0 	10.033403	10.033403	0.346482	0.653518	2.050164	
17215000	-7.457892	225	1	0	'0 0 	4.328657	4.328657	0.189427	0.810573	14.146213	
17216000	-7.518321	158	1	0	'0 0 	6.518684	6.518684	0.265913	0.734087	4.756424	
17217000	-8.416506	153	1	0	'0 0 	2.342578	2.342578	0.057112	0.942888	9.102314	
17218000	-8.153148	300	1	0	'0 0 	2.155176	2.155176	0.061942	0.938058	2.694750	
17219000	-7.591408	412	1	0	'0 0 	8.327662	8.327662	0.294464	0.705536	23.990179	
17220000	-7.614053	101	1	0	'0 0 	8.545506	8.545506	0.328521	0.671479	28.283068	
17221000	-7.844227	38	1	0	'0 0 	8.045215	8.045215	0.343361	0.656639	21.352686	
17222000	-9.154550	38	1	0	'0 0 	26.830912	26.830912	0.497540	0.502460	21.007284	
17223000	-8.665764	59	1	0	'0 0 	21.128801	21.128801	0.478460	0.521540	16.119916	
17224000	-7.812205	355	1	0	'0 0 	5.122627	5.122627	0.146239	0.853761	7.772749	
17225000	-7.957799	237	1	0	'0 0 	3.271514	3.271514	0.062644	0.937356	3.711368	
17226000	-7.625990	480	1	0	'0 0 	3.583159	3.583159	0.110888	0.889112	5.183455	
17227000	-7.850916	475	1	0	'0 0 	11.480733	11.480733	0.363408	0.636592	6.308946	
17228000	-7.525620	446	1	0	'0 0 	8.238455	8.238455	0.279723	0.720277	6.710099	
17229000	-7.859581	22	1	0	'0 0 	8.101088	8.101088	0.212798	0.787202	8.898085	
17230000	-8.440745	360	1	0	'0 0 	19.226211	19.226211	0.424884	0.575116	10.268781	
17231000	-7.615958	287	1	0	'0 0 	4.225596	4.225596	0.111518	0.888482	8.775425	
17232000	-8.794042	481	1	0	'0 0 	1.682757	1.682757	0.057860	0.942140	14.531884	
17233000	-8.295690	76	1	0	'0 0 	16.306871	16.306871	0.434774	0.565226	22.050533	
17234000	-7.158804	12	1	0	'0 0 	3.145666	3.145666	0.089869	0.910131	3.386353	
17235000	-8.212414	310	1	0	'0 0 	12.795048	12.795048	0.379795	0.620205	11.781704	
17236000	-7.534460	287	1	0	'0 0 	5.209579	5.209579	0.152989	0.847011	7.110572	
17237000	-7.674931	80	1	0	'0 0 	4.669775	4.669775	0.130897	0.869103	29.442345	
17238000	-8.662665	144	1	0	'0 0 	14.531804	14.531804	0.460894	0.539106	18.489442	
17239000	-8.366023	289	1	0	'0 0 	11.428471	11.428471	0.398654	0.601346	22.789533	
17240000	-8.914387	486	1	0	'0 0 	2.440323	2.440323	0.041163	0.958837	8.571250	
17241000	-7.867465	219	1	0	'0 0 	3.712626	3.712626	0.137511	0.862489	7.016210	
17242000	-8.744913	449	1	0	'0 0 	15.385267	15.385267	0.444170	0.555830	15.021933	
17243000	-8.785662	305	1	0	'0 0 	16.561260	16.561260	0.430891	0.569109	46.784446	
17244000	-7.738398	379	1	0	'0 0 	8.817367	8.817367	0.308826	0.691174	30.282943	
17245000	-8.659505	81	1	0	'0 0 	2.874099	2.874099	0.086359	0.913641	34.821626	
17246000	-7.871664	328	1	0	'0 0 	3.603605	3.603605	0.096650	0.903350	36.097039	
17247000	-7.854338	271	1	0	'0 0 	3.339943	3.339943	0.081643	0.918357	48.289753	
17248000	-7.901777	20	1	0	'0 0 	4.100912	4.100912	0.116984	0.883016	61.452700	
17249000	-8.753315	408	1	0	'0 0 	18.605042	18.605042	0.467018	0.532982	42.963618	
17250000	-9.674169	379	1	0	'0 0 	43.484987	43.484987	0.499334	0.500666	55.788451	
17251000	-8.370057	166	1	0	'0 0 	4.584601	4.584601	0.130037	0.869963	53.107549	
17252000	-8.051686	383	1	0	'0 0 	11.383520	11.383520	0.408794	0.591206	61.202420	
17253000	-7.794607	303	1	0	'0 0 	2.665683	2.665683	0.110405	0.889595	57.344710	
17254000	-8.198731	315	1	0	'0 0 	6.065504	6.065504	0.221029	0.778971	38.125428	
17255000	-7.563269	335	1	0	'0 0 	5.449386	5.449386	0.209266	0.790734	41.327985	
17256000	-7.380873	460	1	0	'0 0 	5.270803	5.270803	0.184415	0.815585	44.316979	
17257000	-7.931066	452	1	0	'0 0 	8.205253	8.205253	0.304524	0.695476	50.789443	
17258000	-9.310576	348	1	0	'0 0 	30.214496	30.214496	0.493782	0.506218	60.393198	
17259000	-7.614812	190	1	0	'0 0 	10.146950	10.146950	0.318565	0.681435	47.194527	
17260000	-7.670694	403	1	0	'0 0 	5.337130	5.337130	0.271674	0.728326	37.916035	
17261000	-8.568270	203	1	0	'0 0 	19.028242	19.028242	0.464707	0.535293	19.232400	
17262000	-7.994253	425	1	0	'0 0 	5.761979	5.761979	0.285110	0.714890	24.652932	
17263000	-8.122438	81	1	0	'0 0 	6.871168	6.871168	0.269000	0.731000	30.728186	
17264000	-7.794099	111	1	0	'0 0 	10.187134	10.187134	0.344030	0.655970	21.874780	
17265000	-7.707655	55	1	0	'0 0 	7.003276	7.003276	0.225037	0.774963	36.997813	
17266000	-8.306883	244	1	0	'0 0 	2.983821	2.983821	0.064290	0.935710	35.466016	
17267000	-7.686500	205	1	0	'0 0 	4.995801	4.995801	0.176198	0.823802	43.322713	
17268000	-8.212722	102	1	0	'0 0 	15.929120	15.929120	0.427643	0.572357	52.574851	
17269000	-9.938547	365	1	0	'0 0 	29.383185	29.383185	0.497828	0.502172	52.662401	
17270000	-8.259539	277	1	0	'0 0 	11.268262	11.268262	0.383347	0.616653	57.821873	
17271000	-8.119965	154	1	0	'0 0 	4.303809	4.303809	0.149046	0.850954	62.156114	
17272000	-9.949014	498	1	0	'0 0 	31.793306	31.793306	0.493012	0.506988	50.896647	
17273000	-8.785985	224	1	0	'0 0 	35.253732	35.253732	0.491514	0.508486	65.746817	
17274000	-8.476008	179	1	0	'0 0 	9.386416	9.386416	0.332169	0.667831	61.155193	
17275000	-7.478495	225	1	0	'0 0 	7.973990	7.973990	0.347366	0.652634	61.577027	
17276000	-7.957972	495	1	0	'0 0 	7.723379	7.723379	0.392512	0.607488	59.109885	
17277000	-8.548235	468	1	0	'0 0 	14.693845	14.693845	0.442610	0.557390	56.979621	
17278000	-9.025756	177	1	0	'0 0 	17.087465	17.087465	0.475164	0.524836	57.177524	
17279000	-7.892836	186	1	0	'0 0 	12.368311	12.368311	0.408550	0.591450	66.077114	
17280000	-8.780160	41	1	0	'0 0 	20.170868	20.170868	0.477432	0.522568	66.937455	
17281000	-8.264756	350	1	0	'0 0 	2.039964	2.039964	0.072026	0.927974	61.692096	
17282000	-7.932775	421	1	0	'0 0 	13.660556	13.660556	0.438819	0.561181	59.709385	
17283000	-7.494101	147	1	0	'0 0 	6.475780	6.475780	0.249195	0.750805	67.505198	
17284000	-8.026254	286	1	0	'0 0 	5.878655	5.878655	0.185372	0.814628	56.519678	
17285000	-8.464092	206	1	0	'0 0 	15.530906	15.530906	0.458245	0.541755	60.504508	
17286000	-7.918892	465	1	0	'0 0 	12.183012	12.183012	0.421626	0.578374	60.325522	
17287000	-8.510472	459	1	0	'0 0 	13.579773	13.579773	0.445061	0.554939	57.151562	
17288000	-8.327435	480	1	0	'0 0 	18.358754	18.358754	0.469456	0.530544	78.341842	
17289000	-9.121803	88	1	0	'0 0 	17.177842	17.177842	0.457546	0.542454	84.274770	
17290000	-7.713544	316	1	0	'0 0 	7.282503	7.282503	0.221024	0.778976	71.875326	
17291000	-7.939743	199	1	0	'0 0 	11.872268	11.872268	0.442378	0.557622	44.002424	
17292000	-7.744979	64	1	0	'0 0 	8.583872	8.583872	0.273312	0.726688	30.132086	
17293000	-8.502874	440	1	0	'0 0 	14.855339	14.855339	0.450944	0.549056	42.085836	
17294000	-7.940856	384	1	0	'0 0 	10.571397	10.571397	0.366941	0.633059	44.036703	
17295000	-8.443267	370	1	0	'0 0 	2.771513	2.771513	0.079860	0.920140	50.412074	
17296000	-7.979819	76	1	0	'0 0 	13.060182	13.060182	0.390784	0.609216	62.787498	
17297000	-6.999195	12	1	0	'0 0 	4.152973	4.152973	0.139813	0.860187	60.114325	
17298000	-7.690309	471	1	0	'0 0 	8.171911	8.171911	0.224093	0.775907	79.227901	
17299000	-7.935526	402	1	0	'0 0 	9.300543	9.300543	0.323708	0.676292	57.863686	
17300000	-7.953357	330	1	0	'0 0 	8.522788	8.522788	0.325180	0.674820	33.620953	
17301000	-7.636739	344	1	0	'0 0 	10.050004	10.050004	0.300731	0.699269	48.536887	
17302000	-7.826536	404	1	0	'0 0 	4.554063	4.554063	0.188933	0.811067	48.044690	
17303000	-7.913624	103	1	0	'0 0 	7.523471	7.523471	0.279027	0.720973	61.298234	
17304000	-8.130043	119	1	0	'0 0 	5.608449	5.608449	0.244872	0.755128	55.865529	
17305000	-8.301451	32	1	0	'0 0 	15.633823	15.633823	0.450237	0.549763	48.953869	
17306000	-7.872347	209	1	0	'0 0 	10.999599	10.999599	0.346223	0.653777	59.889278	
17307000	-9.891406	123	1	0	'0 0 	48.878670	48.878670	0.498875	0.501125	53.676015	
17308000	-8.040340	461	1	0	'0 0 	5.798882	5.798882	0.218647	0.781353	70.263756	
17309000	-7.586730	331	1	0	'0 0 	7.339422	7.339422	0.334354	0.665646	80.366563	
